Date,Meal,Time,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2020-06-02,Dinner,,552.3,14.4,1.7,0.0,0.0,0.0,0.0,171.0,0.0,75.8,8.8,37.8,31.9,0.0,90.0,0.0,0.0,
2020-06-02,Lunch,,562.1,21.0,1.9,0.7,4.9,0.0,0.0,757.5,0.1,71.8,11.3,10.4,23.7,0.0,0.0,0.1,2.6,
2020-06-02,Snacks,,192.9,16.3,2.4,0.0,0.0,0.0,0.0,30.0,0.0,4.2,2.0,1.1,8.3,0.0,0.0,0.0,0.0,
2020-06-03,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,948.0,24.0,7.0,4.0,39.0,20.0,66.0,20.0,40.0,
2020-06-03,Lunch,,306.5,14.3,6.5,5.6,1.5,0.0,0.0,0.4,381.4,25.4,5.8,8.7,21.1,12.7,53.3,19.8,29.5,
2020-06-04,Breakfast,,454.0,21.2,4.5,12.0,2.5,0.0,0.0,443.0,948.0,27.8,7.0,4.0,41.6,20.0,66.0,32.0,40.0,
2020-06-04,Dinner,,426.0,19.2,1.8,0.0,0.0,0.0,0.0,500.3,450.0,36.8,15.4,2.6,27.0,0.0,0.0,4.0,6.0,
2020-06-04,Lunch,,431.0,13.2,2.5,7.1,2.5,0.2,0.2,0.5,41.9,52.9,9.3,6.4,29.4,1.6,5.3,3.3,0.2,
2020-06-04,Snacks,,198.6,10.9,1.6,0.0,0.0,0.0,0.0,20.0,0.0,18.8,3.3,12.8,6.5,0.0,0.0,0.0,0.0,
2020-06-06,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,948.0,24.0,7.0,4.0,39.0,20.0,66.0,20.0,40.0,
2020-06-06,Lunch,,335.8,20.0,1.8,0.0,0.0,0.0,0.0,320.0,0.0,32.7,4.2,2.0,4.5,0.0,0.0,0.0,0.0,
2020-06-09,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,39.0,20.0,66.0,20.0,40.0,
2020-06-09,Lunch,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.4,0.0,0.0,29.0,0.0,0.0,0.0,15.0,
2020-06-12,Breakfast,,400.0,13.0,2.3,7.8,2.4,0.0,0.0,700.0,700.0,46.1,9.1,1.1,29.0,23.0,75.0,33.0,57.0,
2020-06-12,Dinner,,948.1,32.0,6.8,1.4,9.8,0.0,0.0,435.3,2140.1,117.9,11.0,4.0,44.0,0.0,135.0,20.1,48.1,
2020-06-12,Lunch,,249.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,
2020-06-17,Breakfast,,400.0,13.0,2.3,7.8,2.4,0.0,0.0,700.0,700.0,46.1,9.1,1.1,29.0,23.0,75.0,33.0,57.0,
2020-06-17,Lunch,,526.0,17.1,4.7,7.7,2.4,0.0,0.0,530.0,960.0,67.7,10.1,11.2,32.2,20.0,68.0,20.0,45.0,
2020-06-18,Breakfast,,400.0,13.0,2.3,7.8,2.4,0.0,0.0,700.0,700.0,46.1,9.1,1.1,29.0,23.0,75.0,33.0,57.0,
2020-06-18,Dinner,,558.8,27.3,6.2,0.9,6.5,0.0,0.0,370.2,1520.1,57.0,7.0,2.0,26.0,0.0,90.0,12.1,32.0,
2020-06-18,Lunch,,400.0,13.0,2.5,7.0,2.5,0.2,0.2,0.0,0.0,45.0,8.0,1.0,29.0,0.0,0.0,0.0,0.0,
2020-06-21,Breakfast,,454.0,16.2,4.3,7.8,2.4,0.0,0.0,748.0,700.0,49.9,9.1,1.1,31.6,23.0,75.0,45.0,57.0,
2020-06-21,Lunch,,456.1,22.8,1.6,0.0,0.0,0.0,0.0,1236.0,91.0,58.8,9.9,10.1,9.9,13.0,5.0,0.0,0.0,
2020-06-22,Breakfast,,400.0,13.0,2.3,7.8,2.4,0.0,0.0,700.0,700.0,46.1,9.1,1.1,29.0,23.0,75.0,33.0,57.0,
2020-06-22,Lunch,,471.0,21.2,4.5,12.0,2.5,0.0,0.0,443.0,1021.0,31.7,7.7,7.2,43.1,33.0,71.0,32.0,40.0,
2020-06-23,Breakfast,,400.0,13.0,2.5,7.0,2.5,0.2,0.2,0.0,0.0,45.0,8.0,1.0,29.0,0.0,0.0,0.0,0.0,
2020-06-23,Dinner,,719.6,37.8,6.2,4.6,21.8,0.0,0.0,266.3,863.6,75.2,23.6,15.8,32.2,81.4,282.8,30.5,12.2,
2020-06-23,Lunch,,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,6.5,19.0,1.0,0.0,17.0,1.0,0.0,
2020-06-23,Snacks,,630.0,53.2,4.0,11.9,34.9,0.0,0.0,400.0,0.0,16.8,7.1,5.4,23.7,0.0,0.0,0.0,21.0,
2020-06-24,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-06-24,Dinner,,772.1,53.9,28.6,1.1,4.9,0.0,0.0,1618.7,967.3,53.0,12.0,21.1,23.5,789.6,179.9,69.2,26.9,
2020-06-24,Lunch,,400.0,18.0,3.1,11.0,2.7,0.0,0.0,0.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,57.0,
2020-06-25,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-06-25,Lunch,,229.9,23.0,20.8,0.0,0.0,0.0,0.0,12.2,116.1,1.5,0.0,1.0,1.8,0.0,0.0,4.7,0.0,
2020-06-26,Breakfast,,397.7,29.9,25.2,1.2,0.4,0.0,0.0,14.2,199.4,28.5,6.1,14.0,4.3,2.0,28.7,10.5,2.0,
2020-06-26,Dinner,,823.1,40.6,20.2,3.6,2.8,0.0,0.0,1589.9,733.2,80.1,13.1,15.5,37.8,668.9,230.0,66.9,32.4,
2020-06-26,Lunch,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-06-27,Breakfast,,625.2,47.4,30.1,0.1,0.1,0.0,0.0,42.9,166.9,38.0,9.2,19.0,12.4,2.0,28.7,10.5,2.0,
2020-06-27,Lunch,,315.8,25.2,4.0,5.6,12.0,0.0,0.0,79.7,533.5,20.9,8.0,0.7,6.2,7.7,11.0,13.2,0.6,
2020-06-28,Breakfast,,391.9,30.6,27.7,0.1,0.1,0.0,0.0,8.2,50.8,23.9,3.4,11.8,3.2,2.0,28.7,5.8,2.0,
2020-06-28,Dinner,,594.6,41.8,25.7,0.8,0.1,0.0,0.0,717.5,123.0,38.5,5.2,5.0,19.0,0.0,2.0,39.0,32.0,
2020-06-28,Lunch,,304.6,27.0,3.9,2.0,10.8,0.0,0.0,27.7,533.5,12.2,8.7,1.5,7.7,7.7,11.0,13.2,0.6,
2020-06-29,Breakfast,,227.5,23.0,20.8,0.0,0.0,0.0,0.0,7.5,0.0,1.5,0.0,1.0,1.5,0.0,0.0,0.0,0.0,
2020-06-29,Dinner,,718.4,41.8,8.5,6.0,2.0,0.0,0.0,632.6,280.0,33.8,10.0,2.1,22.4,0.0,0.0,8.0,20.0,
2020-06-29,Lunch,,400.0,18.0,3.1,11.0,2.7,0.0,0.0,0.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,57.0,
2020-06-29,Snacks,,80.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,4.0,2.0,1.0,15.0,0.0,0.0,6.0,10.0,
2020-06-30,Breakfast,,563.1,25.7,9.4,12.1,2.6,0.0,0.0,395.7,980.8,48.3,12.4,17.8,41.9,22.0,72.4,24.0,40.2,
2020-06-30,Dinner,,731.5,34.9,15.4,1.3,1.6,0.0,0.0,528.0,0.0,73.9,2.0,5.7,26.3,0.0,0.0,6.0,10.0,
2020-06-30,Snacks,,414.9,36.5,33.8,0.0,0.0,0.0,0.0,4.7,116.1,17.6,0.6,3.2,2.4,0.0,0.0,4.7,0.0,
2020-07-01,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,120.0,179.0,45.0,140.0,
2020-07-01,Dinner,,719.6,27.3,3.6,2.9,10.3,0.0,0.0,54.2,545.7,97.6,9.6,11.0,24.6,0.0,50.0,5.3,32.6,
2020-07-01,Lunch,,420.3,31.3,22.6,5.5,1.4,0.0,0.0,4.7,466.1,14.4,4.2,3.8,21.3,11.5,37.5,21.2,28.5,
2020-07-02,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-02,Dinner,,1068.7,52.9,13.0,7.2,10.1,0.0,0.0,536.8,2080.9,118.1,9.9,10.9,35.6,0.0,148.3,26.7,21.4,
2020-07-02,Lunch,,238.7,12.0,1.3,0.7,4.0,0.0,0.0,2.8,18.7,24.3,4.1,4.6,10.0,0.0,6.0,1.6,16.1,
2020-07-02,Snacks,,338.4,28.1,23.0,0.0,0.0,0.0,0.0,4.7,116.1,15.5,0.4,2.1,3.0,0.0,0.0,4.7,0.0,
2020-07-03,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,120.0,179.0,45.0,140.0,
2020-07-03,Dinner,,584.8,24.0,3.0,1.4,9.8,0.0,0.0,9.4,48.2,75.0,10.3,15.6,24.5,0.0,23.7,25.8,23.5,
2020-07-03,Lunch,,371.8,33.5,22.3,1.2,0.4,0.0,0.0,1.7,64.1,17.5,3.6,7.4,2.1,1.2,22.2,4.0,1.6,
2020-07-03,Snacks,,173.0,1.5,0.1,0.0,0.0,0.0,0.0,113.0,194.7,15.5,6.8,19.9,15.8,2.0,14.0,22.0,11.0,
2020-07-04,Breakfast,,528.6,28.9,4.1,12.0,2.5,0.0,0.0,415.0,930.0,26.8,8.3,4.8,45.5,20.0,66.0,20.0,40.0,
2020-07-04,Dinner,,1038.0,51.6,15.6,1.3,1.6,0.0,0.0,1410.0,0.0,122.3,7.7,6.4,22.4,0.0,0.0,0.0,0.0,
2020-07-04,Lunch,,303.5,26.2,19.1,0.1,0.1,0.0,0.0,5.1,147.7,15.1,2.4,7.3,1.6,1.2,21.9,8.6,1.5,
2020-07-04,Snacks,,160.2,1.1,0.1,0.0,0.0,0.0,0.0,112.4,133.0,22.2,5.9,12.2,16.1,0.7,8.4,21.7,11.4,
2020-07-05,Breakfast,,528.6,28.9,4.7,11.0,2.7,0.0,0.0,20.0,700.0,26.5,9.0,5.2,45.5,23.0,75.0,33.0,57.0,
2020-07-05,Dinner,,790.7,58.1,35.3,7.4,9.8,0.0,0.0,861.4,482.5,35.8,11.2,18.3,31.1,604.2,24.2,117.9,21.8,
2020-07-05,Lunch,,473.5,43.1,18.2,4.1,11.9,0.0,0.0,16.9,770.0,23.3,8.5,3.6,4.6,8.4,12.0,13.0,5.3,
2020-07-06,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-06,Dinner,,771.2,39.4,8.1,7.2,2.5,0.0,0.0,986.8,211.9,67.5,7.2,13.0,40.1,122.3,79.4,16.1,5.8,
2020-07-06,Lunch,,248.0,19.5,6.7,5.5,5.5,0.0,0.0,2.3,200.2,17.9,4.6,7.2,4.9,1.4,15.9,6.5,3.2,
2020-07-06,Snacks,,250.5,18.7,12.9,0.0,0.0,0.0,0.0,2.0,194.7,11.6,4.4,19.0,0.5,2.0,14.0,1.0,2.0,
2020-07-07,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-07,Dinner,,822.6,64.8,36.3,9.7,13.0,0.0,0.0,1077.6,509.1,20.5,8.9,12.0,36.2,132.7,104.7,125.8,26.5,
2020-07-07,Lunch,,321.4,18.1,6.1,0.9,0.3,0.0,0.0,81.6,72.1,29.8,4.7,15.7,13.3,1.9,6.0,3.7,0.2,
2020-07-07,Snacks,,312.1,30.6,15.9,0.0,0.0,0.0,0.0,20.0,0.0,2.9,1.3,0.9,5.6,0.0,0.0,0.0,1.0,
2020-07-08,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-08,Dinner,,507.8,21.4,6.6,3.8,10.1,0.0,0.0,18.8,0.1,54.8,5.7,1.1,23.6,4.0,17.0,2.1,22.7,
2020-07-08,Lunch,,138.0,5.8,2.6,0.0,0.0,0.0,0.0,160.0,0.0,20.4,2.2,6.8,2.6,0.0,0.0,0.0,0.0,
2020-07-08,Snacks,,556.6,27.1,7.0,0.0,0.0,0.0,0.0,307.0,0.0,44.6,5.2,21.4,31.8,0.0,0.0,6.0,11.0,
2020-07-09,Breakfast,,528.6,23.9,3.9,7.8,2.4,0.0,0.0,720.0,700.0,48.9,10.4,1.9,34.5,23.0,75.0,33.0,57.0,
2020-07-09,Lunch,,257.7,21.1,4.4,2.4,12.9,0.0,0.0,23.9,352.4,19.8,6.5,3.4,4.4,2.8,24.4,1.8,0.0,
2020-07-09,Snacks,,267.0,14.4,1.7,0.0,0.0,0.0,0.0,700.0,0.0,27.9,0.0,4.3,3.5,0.0,0.0,0.0,1.0,
2020-07-10,Breakfast,,400.0,13.0,2.3,7.8,2.4,0.0,0.0,700.0,700.0,46.1,9.1,1.1,29.0,23.0,75.0,33.0,57.0,
2020-07-10,Lunch,,382.3,23.3,6.4,0.9,0.3,0.0,0.0,21.8,86.0,34.7,6.0,23.4,11.2,2.4,7.8,4.8,0.2,
2020-07-12,Dinner,,312.2,18.0,2.7,5.3,4.4,0.0,0.0,299.4,675.8,23.9,5.0,4.9,16.6,639.0,60.0,101.9,17.4,
2020-07-13,Breakfast,,400.0,18.0,3.1,11.0,2.7,0.0,0.0,0.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,57.0,
2020-07-13,Lunch,,202.8,21.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,1.0,
2020-07-14,Breakfast,,400.0,18.0,3.1,11.0,2.7,0.0,0.0,0.0,700.0,23.7,7.7,4.4,40.0,23.0,75.0,33.0,57.0,
2020-07-14,Dinner,,869.3,24.6,6.3,0.8,4.9,0.0,0.0,60.6,160.1,108.5,8.6,28.2,52.4,421.5,23.0,22.6,37.2,
2020-07-14,Lunch,,226.9,20.5,15.3,0.1,0.0,0.0,0.0,0.7,50.1,9.5,1.6,6.6,0.6,2.0,6.3,3.9,1.2,
2020-07-15,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-15,Dinner,,377.5,17.0,2.0,1.4,9.9,0.0,0.0,573.5,1144.5,38.5,18.3,9.5,14.3,142.5,400.7,34.7,63.8,
2020-07-15,Lunch,,142.6,2.7,0.3,0.1,0.0,0.0,0.0,1.8,221.7,30.3,4.4,22.1,1.4,5.5,8.4,10.9,0.2,
2020-07-15,Snacks,,518.1,30.7,15.3,0.1,0.0,0.0,0.0,63.2,422.4,39.3,6.2,20.1,21.5,3.5,10.3,11.9,11.3,
2020-07-16,Breakfast,,839.4,53.3,18.8,0.0,0.0,0.0,0.0,107.4,0.0,46.8,6.8,32.8,24.1,0.0,0.0,0.0,17.5,
2020-07-16,Dinner,,554.9,25.9,2.8,1.7,5.7,0.0,0.0,347.9,478.5,58.7,4.8,7.0,21.8,544.4,23.8,51.6,10.8,
2020-07-16,Lunch,,377.5,17.0,2.0,1.4,9.9,0.0,0.0,573.5,1144.5,38.5,18.3,9.5,14.3,142.5,400.7,34.7,63.8,
2020-07-16,Snacks,,115.6,4.0,1.3,0.0,0.0,0.0,0.0,2.7,0.0,9.3,0.6,4.6,2.7,0.0,0.0,0.0,6.0,
2020-07-17,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-17,Snacks,,83.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2020-07-22,Dinner,,609.0,19.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,69.2,12.3,0.0,44.7,0.0,0.0,0.0,0.0,
2020-07-22,Lunch,,555.4,48.7,9.0,0.9,0.3,0.0,0.0,1.7,74.5,26.6,7.3,10.9,7.9,2.0,17.8,4.8,1.1,
2020-07-22,Snacks,,135.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,13.8,1.0,0.0,0.0,0.0,1.0,
2020-07-24,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-24,Dinner,,822.9,29.1,5.2,5.6,6.5,0.0,0.0,633.2,477.7,100.9,12.0,21.5,34.5,585.5,38.8,42.3,6.1,
2020-07-24,Lunch,,360.0,24.0,5.0,0.0,0.0,0.0,0.0,660.0,0.0,35.0,7.0,3.0,5.0,0.0,8.0,4.0,14.0,
2020-07-24,Snacks,,65.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.8,0.0,0.0,0.0,1.0,
2020-07-25,Breakfast,,405.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,41.0,
2020-07-25,Dinner,,924.4,40.6,6.3,2.5,8.5,0.0,0.0,527.3,717.8,91.9,8.3,11.6,36.0,816.6,35.7,77.4,26.2,
2020-07-25,Lunch,,209.8,16.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.0,0.5,2.9,0.0,0.0,0.0,0.0,
2020-07-26,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-26,Dinner,,505.5,15.0,1.5,0.7,4.9,0.0,0.0,84.2,63.8,101.3,13.2,16.9,40.8,1.5,5.2,5.7,13.6,
2020-07-26,Lunch,,65.0,3.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,4.0,1.0,0.0,0.0,0.0,1.0,
2020-07-26,Snacks,,1266.2,73.2,14.1,20.0,23.3,0.0,0.0,3.3,623.3,38.0,7.3,10.7,17.5,0.0,0.0,13.3,10.0,
2020-07-27,Breakfast,,550.3,24.2,3.9,12.0,2.5,0.0,0.0,395.3,930.2,42.9,7.0,18.4,43.1,20.0,66.0,42.6,40.0,
2020-07-27,Dinner,,592.9,23.5,6.0,0.4,3.0,0.0,0.0,412.1,1442.0,66.3,10.8,10.1,31.8,0.0,119.0,27.2,17.1,
2020-07-27,Lunch,,311.6,9.7,1.0,0.3,2.0,0.0,0.0,33.1,25.5,75.2,6.0,13.6,20.3,0.0,2.1,17.0,1.2,
2020-07-28,Breakfast,,587.9,25.7,4.1,12.0,2.5,0.0,0.0,395.3,930.2,48.2,7.0,22.5,43.6,20.0,66.0,50.1,40.0,
2020-07-28,Dinner,,563.5,28.2,13.0,0.0,0.0,0.0,0.0,200.0,0.0,56.8,6.6,5.5,16.9,8.0,10.0,2.0,6.0,
2020-07-28,Lunch,,383.0,26.4,9.4,0.9,0.3,0.0,0.0,2.2,129.9,29.8,3.2,17.2,6.7,3.1,9.9,27.1,1.3,
2020-07-29,Breakfast,,590.9,25.9,4.3,12.0,2.5,0.0,0.0,395.2,930.0,47.8,7.0,22.0,43.8,20.0,66.0,50.0,40.0,
2020-07-29,Dinner,,2032.0,75.4,12.1,23.1,7.2,0.0,0.0,3798.0,2880.0,252.4,41.8,13.4,110.8,60.0,204.0,60.0,135.0,
2020-07-29,Lunch,,513.4,38.6,6.8,0.0,0.0,0.0,0.0,0.3,0.0,27.0,2.9,12.5,13.4,0.0,0.0,22.5,1.0,
2020-07-30,Breakfast,,561.4,24.4,4.1,12.0,2.5,0.0,0.0,395.2,930.0,44.6,7.0,20.0,43.3,20.0,66.0,42.5,40.0,
2020-07-30,Dinner,,821.9,35.1,12.5,1.4,9.8,0.0,0.0,3328.3,24.2,100.5,3.1,10.5,24.0,0.0,1.9,11.0,0.2,
2020-07-30,Lunch,,175.0,8.7,4.9,0.9,0.3,0.0,0.0,2.0,89.9,22.4,2.8,12.5,2.6,2.6,8.2,17.1,1.2,
2020-07-30,Snacks,,311.4,14.4,2.6,0.0,0.0,0.0,0.0,70.2,254.0,35.6,2.0,30.0,8.3,0.0,0.0,23.5,4.0,
2020-07-31,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-07-31,Dinner,,431.5,15.3,2.5,4.8,1.6,0.0,0.0,113.0,696.0,63.5,3.1,2.1,17.3,0.0,40.5,1.8,5.4,
2020-07-31,Lunch,,386.8,19.1,2.3,0.1,0.0,0.0,0.0,2.0,194.7,46.7,7.3,28.0,9.6,5.5,8.4,22.9,1.2,
2020-07-31,Snacks,,279.0,6.6,1.8,0.0,0.0,0.0,0.0,55.4,0.0,36.1,2.9,18.6,18.2,0.0,0.0,13.5,10.0,
2020-08-01,Breakfast,,400.0,13.0,2.3,7.8,2.4,0.0,0.0,700.0,700.0,46.1,9.1,1.1,29.0,23.0,75.0,33.0,57.0,
2020-08-01,Dinner,,789.6,20.3,1.4,6.9,2.7,0.0,0.0,1180.8,0.0,119.9,1.3,13.3,30.1,0.0,11.5,0.9,0.9,
2020-08-01,Lunch,,400.0,13.0,2.5,7.0,2.5,0.2,0.2,0.0,0.0,45.0,8.0,1.0,29.0,0.0,0.0,0.0,0.0,
2020-08-01,Snacks,,296.3,7.7,1.6,0.0,0.0,0.0,0.0,55.4,0.0,35.9,2.8,18.0,18.4,0.0,0.0,21.0,11.0,
2020-08-02,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-02,Dinner,,648.1,23.0,3.1,7.4,11.1,0.0,0.0,227.8,2325.1,90.0,9.5,5.0,29.0,10.0,168.0,16.1,38.1,
2020-08-02,Lunch,,364.2,13.5,3.9,0.0,0.1,0.0,0.0,0.0,0.0,44.6,0.9,23.3,12.2,0.0,11.5,0.9,0.9,
2020-08-04,Breakfast,,400.0,13.0,2.3,7.7,2.4,0.0,0.0,280.0,700.0,45.0,7.0,0.9,29.0,23.0,75.0,33.0,57.0,
2020-08-04,Dinner,,400.0,13.0,2.5,7.0,2.5,0.2,0.2,0.0,0.0,45.0,8.0,1.0,29.0,0.0,0.0,0.0,0.0,
2020-08-04,Lunch,,1271.0,48.2,6.0,7.7,14.2,0.0,0.0,42.1,0.0,186.7,10.6,41.3,29.6,0.0,0.0,0.0,0.0,
2020-08-04,Snacks,,321.5,27.2,4.0,0.0,0.0,0.0,0.0,50.0,0.0,7.1,3.4,1.9,13.9,0.0,0.0,0.0,0.0,
2020-08-05,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-05,Dinner,,598.5,18.0,1.8,0.0,0.0,0.0,0.0,15.5,0.0,149.0,6.1,18.3,24.6,0.0,0.0,0.0,0.0,
2020-08-05,Lunch,,165.4,7.2,4.2,0.1,0.1,0.0,0.0,0.7,42.4,22.2,1.3,15.1,1.9,1.7,5.3,18.3,1.2,
2020-08-06,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-06,Dinner,,522.1,21.8,2.4,2.0,6.0,0.0,0.0,811.3,86.7,55.8,3.0,13.3,23.3,6.6,1.0,3.8,0.1,
2020-08-06,Lunch,,380.6,17.7,2.5,9.0,3.0,0.0,0.0,203.9,1117.6,56.0,4.5,10.8,6.4,0.0,71.1,14.5,10.5,
2020-08-06,Snacks,,233.3,10.4,1.2,1.3,1.6,0.0,0.0,40.9,0.0,38.7,3.8,10.4,6.0,0.0,0.0,11.3,1.0,
2020-08-07,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-07,Dinner,,453.1,20.4,2.4,1.7,11.9,0.0,0.0,688.2,1373.4,46.2,22.0,11.4,17.1,170.9,480.9,41.6,76.5,
2020-08-07,Lunch,,487.3,31.8,10.1,1.3,0.4,0.0,0.0,2.4,121.6,40.9,4.8,25.9,8.1,4.9,22.8,35.2,3.3,
2020-08-07,Snacks,,192.9,16.3,2.4,0.0,0.0,0.0,0.0,30.0,0.0,4.2,2.0,1.1,8.3,0.0,0.0,0.0,0.0,
2020-08-08,Breakfast,,779.3,54.9,6.3,12.0,2.5,0.0,0.0,405.0,930.0,31.4,10.7,5.9,47.3,20.0,66.0,20.0,40.0,
2020-08-08,Dinner,,792.7,36.7,5.0,2.8,19.6,0.0,0.0,62.7,2180.1,88.7,10.7,6.5,32.5,0.0,186.6,29.7,18.6,
2020-08-08,Lunch,,692.8,36.3,4.9,2.6,12.0,0.0,0.0,995.0,1078.1,79.7,25.9,19.0,20.8,174.2,454.7,41.2,63.4,
2020-08-08,Snacks,,133.2,4.6,0.5,0.0,0.1,0.0,0.0,9.6,232.3,19.8,0.0,16.0,2.1,0.0,0.0,32.0,0.0,
2020-08-12,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-12,Dinner,,590.8,15.0,6.6,0.0,0.0,0.0,0.0,232.5,71.7,86.4,12.3,10.4,26.3,6.6,1.0,3.8,12.1,
2020-08-12,Lunch,,432.6,16.3,1.4,0.1,0.0,0.0,0.0,55.5,453.3,53.2,6.6,30.3,20.7,4.1,12.2,49.3,8.4,
2020-08-12,Snacks,,93.5,4.5,0.4,0.0,0.0,0.0,0.0,0.2,0.0,9.8,0.0,6.0,1.5,0.0,0.0,22.5,1.0,
2020-08-13,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-13,Dinner,,859.1,15.7,2.1,3.0,1.0,0.0,0.0,291.3,71.7,131.1,11.7,5.4,33.0,6.6,1.0,3.8,0.1,
2020-08-13,Lunch,,414.3,21.5,4.9,1.8,10.2,0.0,0.0,762.3,233.2,47.7,9.7,3.9,10.0,2.3,32.4,6.4,13.1,
2020-08-13,Snacks,,66.6,2.3,0.2,0.0,0.0,0.0,0.0,4.8,116.1,9.9,0.0,8.0,1.0,0.0,0.0,16.0,0.0,
2020-08-14,Breakfast,,400.0,18.0,2.5,12.0,2.5,0.0,0.0,395.0,930.0,24.0,7.0,4.0,40.0,20.0,66.0,20.0,40.0,
2020-08-14,Dinner,,668.3,30.0,3.3,2.1,6.5,0.0,0.0,401.0,690.3,74.4,10.1,12.2,26.2,635.6,45.5,84.5,12.9,
2020-08-14,Lunch,,343.6,11.1,5.6,1.2,0.4,0.0,0.0,1.8,67.9,59.8,5.3,17.5,6.3,1.4,18.9,4.0,1.3,
